Date,Open,High,Low,Close,Adj Close,Volume
7/25/2018,215.720001,218.619995,214.270004,217.5,217.5,58954200
7/26/2018,174.889999,180.130005,173.75,176.259995,176.259995,169803700
7/27/2018,179.869995,179.929993,173,174.889999,174.889999,60073700
7/30/2018,175.300003,175.300003,166.559998,171.059998,171.059998,65280800
7/31/2018,170.669998,174.240005,170,172.580002,172.580002,40356500
8/1/2018,173.929993,175.080002,170.899994,171.649994,171.649994,34042100
8/2/2018,170.679993,176.789993,170.270004,176.369995,176.369995,32400000
8/3/2018,177.690002,178.850006,176.149994,177.779999,177.779999,24763400
8/6/2018,178.970001,185.789993,178.380005,185.690002,185.690002,49716200
8/7/2018,186.5,188.300003,183.720001,183.809998,183.809998,33398600
8/8/2018,184.75,186.850006,183.759995,185.179993,185.179993,22205200
8/9/2018,185.850006,186.570007,182.479996,183.089996,183.089996,19732100
8/10/2018,182.039993,182.100006,179.419998,180.259995,180.259995,21500400
8/13/2018,180.100006,182.610001,178.899994,180.050003,180.050003,17423300
8/14/2018,180.710007,181.990005,178.619995,181.110001,181.110001,19102000
8/15/2018,179.339996,180.869995,174.779999,179.529999,179.529999,33020200
8/16/2018,180.419998,180.5,174.009995,174.699997,174.699997,31351800
8/17/2018,174.5,176.220001,172.039993,173.800003,173.800003,24893200
8/20/2018,174.039993,174.570007,170.910004,172.5,172.5,21518000
8/21/2018,172.809998,174.169998,171.389999,172.619995,172.619995,19578500
8/22/2018,172.210007,174.240005,172.130005,173.639999,173.639999,16894100
8/23/2018,173.089996,175.550003,172.830002,172.899994,172.899994,18053600
8/24/2018,173.699997,174.820007,172.919998,174.649994,174.649994,14631600
8/27/2018,175.990005,178.669998,175.789993,177.460007,177.460007,17921900
8/28/2018,178.100006,178.240005,175.830002,176.259995,176.259995,15910700
8/29/2018,176.300003,176.789993,174.75,175.899994,175.899994,18494100
8/30/2018,175.899994,179.789993,175.699997,177.639999,177.639999,24216500
8/31/2018,177.149994,177.619995,174.979996,175.729996,175.729996,18065200
9/4/2018,173.5,173.889999,168.800003,171.160004,171.160004,29809000
9/5/2018,169.490005,171.130005,166.669998,167.179993,167.179993,31226700
9/6/2018,166.979996,166.979996,160,162.529999,162.529999,41514800
9/7/2018,160.309998,164.630005,160.160004,163.039993,163.039993,24300600
9/10/2018,163.509995,165.009995,162.160004,164.179993,164.179993,20197700
9/11/2018,163.940002,167.190002,163.720001,165.940002,165.940002,20457100
9/12/2018,163.25,164.490005,161.800003,162,162,24078100
9/13/2018,162,163.320007,160.860001,161.360001,161.360001,25453800
9/14/2018,161.720001,162.839996,160.339996,162.320007,162.320007,21770400
9/17/2018,161.919998,162.059998,159.770004,160.580002,160.580002,21005300
9/18/2018,159.389999,161.759995,158.869995,160.300003,160.300003,22465200
9/19/2018,160.080002,163.440002,159.479996,163.059998,163.059998,19629000
9/20/2018,164.5,166.449997,164.470001,166.020004,166.020004,18936000
9/21/2018,166.639999,167.25,162.809998,162.929993,162.929993,45994800
9/24/2018,161.029999,165.699997,160.880005,165.410004,165.410004,19222800
9/25/2018,161.990005,165.589996,161.149994,164.910004,164.910004,27622800
9/26/2018,164.300003,169.300003,164.210007,166.949997,166.949997,25252200
9/27/2018,167.550003,171.770004,167.210007,168.839996,168.839996,27266900
9/28/2018,168.330002,168.789993,162.559998,164.460007,164.460007,34265600
